Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
9973198;Angle Park;Angle Park;;P;PPLX;AU;Australia;;05;45890;;;1560;;8;Australia/Adelaide;2019-07-18;Australia;-34.85989, 138.55798
9973220;Semaphore South;Semaphore South;;P;PPLX;AU;Australia;;05;45890;;;1013;;11;Australia/Adelaide;2019-07-18;Australia;-34.84975, 138.47949
9973368;Acton;Acton;;P;PPLX;AU;Australia;;01;;;;2347;;566;Australia/Sydney;2019-07-18;Australia;-35.27767, 149.11829
10104507;West Woombye;West Woombye;;P;PPLX;AU;Australia;;04;36720;;;1006;;60;Australia/Brisbane;2019-07-18;Australia;-26.66644, 152.92557
10109423;Cordeaux Heights;Cordeaux Heights;;P;PPLX;AU;Australia;;02;18450;;;4486;;31;Australia/Sydney;2019-07-18;Australia;-34.44043, 150.83748
10109460;Mount Pleasant;Mount Pleasant;;P;PPLX;AU;Australia;;02;18450;;;1348;;147;Australia/Sydney;2019-07-18;Australia;-34.39531, 150.86658
10110879;Armstrong Creek;Armstrong Creek;;P;PPLX;AU;Australia;;07;22750;;;4175;;6;Australia/Melbourne;2019-07-18;Australia;-38.23121, 144.37374
10116175;West Albury;West Albury;;P;PPLX;AU;Australia;;02;10050;;;3783;;167;Australia/Sydney;2019-07-18;Australia;-36.07979, 146.89227
11704258;Queanbeyan East;Queanbeyan East;;P;PPLX;AU;Australia;;02;16490;;;4027;;587;Australia/Sydney;2019-07-18;Australia;-35.34625, 149.24596
11704268;Culburra Beach;Culburra Beach;;P;PPL;AU;Australia;;02;16950;;;2784;;3;Australia/Sydney;2019-07-18;Australia;-34.92788, 150.75766
11704271;North Bendigo;North Bendigo;;P;PPLX;AU;Australia;;07;22620;;;4085;;218;Australia/Melbourne;2019-07-18;Australia;-36.74363, 144.28791
11704303;Midway Point;Midway Point;;P;PPL;AU;Australia;;06;64810;;;2780;;46;Australia/Hobart;2019-07-18;Australia;-42.7948, 147.52883
11704305;Twin Waters;Twin Waters;;P;PPL;AU;Australia;;04;36720;;;2848;;9;Australia/Brisbane;2019-07-18;Australia;-26.63422, 153.08114
6949375;Canada Bay;Canada Bay;;P;PPLX;AU;Australia;;02;11520;;;1216;;7;Australia/Sydney;2019-07-18;Australia;-33.86483, 151.11425
7290238;Shell Cove;Shell Cove;;P;PPL;AU;Australia;;02;16900;;;5497;;15;Australia/Sydney;2019-07-18;Australia;-34.58994, 150.86203
7645387;Suffolk Park;Suffolk Park;;P;PPL;AU;Australia;;02;11350;;;3805;;10;Australia/Sydney;2019-07-18;Australia;-28.6881, 153.60977
7932257;Miami;Miami;;P;PPLX;AU;Australia;;04;33430;;;7162;;4;Australia/Brisbane;2019-07-18;Australia;-28.07173, 153.44158
7932634;Blackburn South;Blackburn South;;P;PPLX;AU;Australia;;07;26980;;;10939;;121;Australia/Melbourne;2022-08-02;Australia;-37.83975, 145.15549
7932649;Hampton East;Hampton East;;P;PPLX;AU;Australia;;07;20910;;;5069;;37;Australia/Melbourne;2022-08-23;Australia;-37.93695, 145.02863
7932688;Woody Point;Woody Point;;P;PPLX;AU;Australia;;04;35010;;;4363;;10;Australia/Brisbane;2019-07-18;Australia;-27.25608, 153.10427
8298607;Altona North;Altona North;North Altona;P;PPLX;AU;Australia;;07;23110;;;12962;;18;Australia/Melbourne;2022-08-03;Australia;-37.83487, 144.84735
8347696;Surrey Downs;Surrey Downs;;P;PPLX;AU;Australia;;05;47700;;;3216;;192;Australia/Adelaide;2019-07-18;Australia;-34.79951, 138.71154
8347714;Tascott;Tascott;;P;PPLX;AU;Australia;;02;11650;;;1587;;7;Australia/Sydney;2019-07-18;Australia;-33.45017, 151.31375
8347735;Woorree;Woorree;;P;PPLX;AU;Australia;;08;53800;;;1282;;29;Australia/Perth;2019-07-18;Australia;-28.76677, 114.65806
8347772;Cromer;Cromer;;P;PPLX;AU;Australia;;02;15990;;;7515;;34;Australia/Sydney;2019-07-18;Australia;-33.7312, 151.26788
8347873;Evanston;Evanston;;P;PPLX;AU;Australia;;05;42030;;;2245;;54;Australia/Adelaide;2019-07-18;Australia;-34.61657, 138.73369
8347917;Wurrumiyanga;Wurrumiyanga;;P;PPLX;AU;Australia;;03;74050;;;1567;;14;Australia/Darwin;2019-07-18;Australia;-11.76082, 130.62555
8348005;Kurralta Park;Kurralta Park;;P;PPLX;AU;Australia;;05;48410;;;2766;;26;Australia/Adelaide;2019-07-18;Australia;-34.95142, 138.56702
